Z9859,OR766843.1,97.090,4742,138,0,300,5041,301,5042,0.0,8246
Z9859,OR766843.1,98.676,2795,37,0,5258,8052,5259,8053,0.0,5024
Z9859,OR766843.1,98.262,1669,29,0,8530,10198,8531,10199,0.0,2974
Z9859,OR766843.1,97.202,1537,43,0,14438,15974,14439,15975,0.0,2676
Z9859,OR766843.1,97.484,954,24,0,12945,13898,12946,13899,0.0,1674
Z9859,OR766843.1,96.581,819,28,0,10882,11700,10883,11701,0.0,1410
Z9859,OR766843.1,93.261,460,31,0,13936,14395,13937,14396,0.0,736
Z9859,OR766843.1,94.170,446,26,0,10290,10735,10291,10736,0.0,728
Z9859,OR766843.1,94.878,410,21,0,11736,12145,11737,12146,0.0,680
Z9859,OR766843.1,94.652,374,20,0,8099,8472,8100,8473,2.00e-172,616
Z9859,OR766843.1,99.676,309,1,0,12359,12667,12360,12668,2.04e-157,566
Z9859,OR766843.1,97.710,262,5,1,2,262,2,263,1.28e-124,457
Z9859,OR766843.1,99.495,198,1,0,12704,12901,12705,12902,1.03e-95,361
Z9859,OR766843.1,99.474,190,1,0,16125,16314,16126,16315,2.89e-91,346
Z9859,OR766843.1,100.000,142,0,0,12187,12328,12188,12329,3.00e-66,263
Z9859,OR766843.1,100.000,60,0,0,5087,5146,5088,5147,1.15e-20,111
Z9859,OR766843.1,96.825,63,2,0,16017,16079,16018,16080,5.35e-19,106
Z9859,OR766855.1,97.090,4742,138,0,300,5041,301,5042,0.0,8246
Z9859,OR766855.1,98.676,2795,37,0,5258,8052,5259,8053,0.0,5024
Z9859,OR766855.1,98.262,1669,29,0,8530,10198,8531,10199,0.0,2974
Z9859,OR766855.1,97.332,1537,41,0,14438,15974,14439,15975,0.0,2687
Z9859,OR766855.1,97.484,954,24,0,12945,13898,12946,13899,0.0,1674
Z9859,OR766855.1,96.581,819,28,0,10882,11700,10883,11701,0.0,1410
Z9859,OR766855.1,93.261,460,31,0,13936,14395,13937,14396,0.0,736
Z9859,OR766855.1,94.170,446,26,0,10290,10735,10291,10736,0.0,728
Z9859,OR766855.1,94.878,410,21,0,11736,12145,11737,12146,0.0,680
Z9859,OR766855.1,94.652,374,20,0,8099,8472,8100,8473,2.00e-172,616
Z9859,OR766855.1,99.676,309,1,0,12359,12667,12360,12668,2.04e-157,566
Z9859,OR766855.1,98.092,262,4,1,2,262,2,263,2.75e-126,462
Z9859,OR766855.1,100.000,198,0,0,12704,12901,12705,12902,2.22e-97,366
Z9859,OR766855.1,99.474,190,1,0,16125,16314,16126,16315,2.89e-91,346
Z9859,OR766855.1,100.000,142,0,0,12187,12328,12188,12329,3.00e-66,263
Z9859,OR766855.1,98.413,63,1,0,16017,16079,16018,16080,1.15e-20,111
Z9859,OR766855.1,98.333,60,1,0,5087,5146,5088,5147,5.35e-19,106
Z9859,OQ513038.1,97.111,4742,136,1,300,5041,301,5041,0.0,8246
Z9859,OQ513038.1,98.676,2795,37,0,5258,8052,5258,8052,0.0,5024
Z9859,OQ513038.1,98.262,1669,29,0,8530,10198,8530,10198,0.0,2974
Z9859,OQ513038.1,97.332,1537,41,0,14438,15974,14438,15974,0.0,2687
Z9859,OQ513038.1,97.484,954,24,0,12945,13898,12945,13898,0.0,1674
Z9859,OQ513038.1,96.581,819,28,0,10882,11700,10882,11700,0.0,1410
Z9859,OQ513038.1,93.261,460,31,0,13936,14395,13936,14395,0.0,736
Z9859,OQ513038.1,94.170,446,26,0,10290,10735,10290,10735,0.0,728
Z9859,OQ513038.1,94.878,410,21,0,11736,12145,11736,12145,0.0,680
Z9859,OQ513038.1,94.652,374,20,0,8099,8472,8099,8472,2.00e-172,616
Z9859,OQ513038.1,100.000,309,0,0,12359,12667,12359,12667,4.38e-159,571
Z9859,OQ513038.1,98.092,262,4,1,2,262,2,263,2.75e-126,462
Z9859,OQ513038.1,100.000,198,0,0,12704,12901,12704,12901,2.22e-97,366
Z9859,OQ513038.1,98.947,190,2,0,16125,16314,16125,16314,1.35e-89,340
Z9859,OQ513038.1,100.000,142,0,0,12187,12328,12187,12328,3.00e-66,263
Z9859,OQ513038.1,100.000,60,0,0,5087,5146,5087,5146,1.15e-20,111
Z9859,OQ513038.1,98.413,63,1,0,16017,16079,16017,16079,1.15e-20,111
Z9859,OR766861.1,97.069,4742,139,0,300,5041,301,5042,0.0,8240
Z9859,OR766861.1,98.640,2795,38,0,5258,8052,5259,8053,0.0,5018
Z9859,OR766861.1,98.262,1669,29,0,8530,10198,8531,10199,0.0,2974
Z9859,OR766861.1,97.332,1537,41,0,14438,15974,14439,15975,0.0,2687
Z9859,OR766861.1,97.484,954,24,0,12945,13898,12946,13899,0.0,1674
Z9859,OR766861.1,96.581,819,28,0,10882,11700,10883,11701,0.0,1410
Z9859,OR766861.1,93.261,460,31,0,13936,14395,13937,14396,0.0,736
Z9859,OR766861.1,94.170,446,26,0,10290,10735,10291,10736,0.0,728
Z9859,OR766861.1,94.878,410,21,0,11736,12145,11737,12146,0.0,680
Z9859,OR766861.1,94.652,374,20,0,8099,8472,8100,8473,2.00e-172,616
Z9859,OR766861.1,100.000,309,0,0,12359,12667,12360,12668,4.38e-159,571
Z9859,OR766861.1,97.710,262,5,1,2,262,2,263,5.96e-123,451
Z9859,OR766861.1,100.000,198,0,0,12704,12901,12705,12902,2.22e-97,366
Z9859,OR766861.1,98.947,190,2,0,16125,16314,16126,16315,1.35e-89,340
Z9859,OR766861.1,100.000,142,0,0,12187,12328,12188,12329,3.00e-66,263
Z9859,OR766861.1,100.000,60,0,0,5087,5146,5088,5147,1.15e-20,111
Z9859,OR766861.1,96.825,63,2,0,16017,16079,16018,16080,5.35e-19,106
