Z9857,MT576746.1,99.871,16339,21,0,1,16339,1,16339,0.0,30090
Z9857,MN714190.1,99.865,16339,22,0,1,16339,1,16339,0.0,30084
Z9857,MT576800.1,99.859,16339,23,0,1,16339,1,16339,0.0,30079
Z9857,MT576798.1,99.859,16339,23,0,1,16339,1,16339,0.0,30079
Z9857,DQ124379.1,99.859,16340,22,1,1,16339,1,16340,0.0,30079
Z9857,MT576732.1,99.859,16340,21,2,1,16339,1,16339,0.0,30079
Z9857,EU177832.1,99.859,16339,22,1,1,16339,1,16338,0.0,30077
Z9857,MN714184.1,99.859,16339,22,1,1,16339,1,16338,0.0,30077
Z9857,MT576756.1,99.859,16339,22,1,1,16339,1,16338,0.0,30077
Z9857,OQ924188.2,99.859,16339,20,3,1,16338,1,16337,0.0,30075


