Z9865,OQ512990.1,96.272,1958,73,0,8240,10197,8241,10198,0.0,3347
Z9865,OQ512990.1,97.385,1874,49,0,13941,15814,13942,15815,0.0,3277
Z9865,OQ512990.1,97.739,1769,39,1,311,2078,311,2079,0.0,3112
Z9865,OQ512990.1,99.821,1676,3,0,2123,3798,2124,3799,0.0,3085
Z9865,OQ512990.1,98.882,1431,16,0,12470,13900,12471,13901,0.0,2584
Z9865,OQ512990.1,98.201,1445,26,0,6166,7610,6167,7611,0.0,2573
Z9865,OQ512990.1,95.862,1329,55,0,3830,5158,3831,5159,0.0,2250
Z9865,OQ512990.1,99.883,858,1,0,5268,6125,5269,6126,0.0,1581
Z9865,OQ512990.1,96.583,761,26,0,10242,11002,10243,11003,0.0,1310
Z9865,OQ512990.1,99.051,632,6,0,11068,11699,11069,11700,0.0,1146
Z9865,OQ512990.1,96.296,540,20,0,7645,8184,7646,8185,0.0,924
Z9865,OQ512990.1,97.199,357,10,0,11772,12128,11773,12129,1.19e-174,623
Z9865,OQ512990.1,99.605,253,1,0,12177,12429,12178,12430,7.66e-127,464
Z9865,OQ512990.1,100.000,212,0,0,1,212,1,212,3.66e-105,392
Z9865,OQ512990.1,99.517,207,1,0,16110,16316,16111,16317,1.03e-100,377
Z9865,OQ512990.1,100.000,129,0,0,15861,15989,15862,15990,5.05e-59,239
Z9865,OQ512990.1,100.000,39,0,0,16030,16068,16031,16069,5.42e-09,73.1
Z9865,EU177834.1,96.272,1958,73,0,8240,10197,8240,10197,0.0,3347
Z9865,EU177834.1,97.385,1874,49,0,13941,15814,13941,15814,0.0,3277
Z9865,EU177834.1,97.738,1768,40,0,311,2078,311,2078,0.0,3112
Z9865,EU177834.1,99.881,1676,2,0,2123,3798,2123,3798,0.0,3088
Z9865,EU177834.1,98.882,1431,16,0,12470,13900,12470,13900,0.0,2584
Z9865,EU177834.1,98.201,1445,26,0,6166,7610,6166,7610,0.0,2573
Z9865,EU177834.1,95.937,1329,54,0,3830,5158,3830,5158,0.0,2255
Z9865,EU177834.1,99.883,858,1,0,5268,6125,5268,6125,0.0,1581
Z9865,EU177834.1,96.583,761,26,0,10242,11002,10242,11002,0.0,1310
Z9865,EU177834.1,99.051,632,6,0,11068,11699,11068,11699,0.0,1146
Z9865,EU177834.1,96.296,540,20,0,7645,8184,7645,8184,0.0,924
Z9865,EU177834.1,96.919,357,11,0,11772,12128,11772,12128,5.55e-173,617
Z9865,EU177834.1,99.605,253,1,0,12177,12429,12177,12429,7.66e-127,464
Z9865,EU177834.1,100.000,212,0,0,1,212,1,212,3.66e-105,392
