Z9850,MZ901389.1,99.982,16337,3,0,1,16337,1,16337,0.0,30153
Z9850,EU177832.1,99.976,16337,4,0,1,16337,1,16337,0.0,30147
Z9850,MZ901481.1,99.976,16337,4,0,1,16337,1,16337,0.0,30147
Z9850,MZ901605.1,99.976,16338,3,1,1,16337,1,16338,0.0,30147
Z9850,MN200882.1,99.976,16337,4,0,1,16337,1,16337,0.0,30147
Z9850,MZ901641.1,99.969,16339,3,2,1,16337,1,16339,0.0,30143
Z9850,MZ901668.1,99.969,16337,5,0,1,16337,1,16337,0.0,30143
Z9850,OR766860.1,99.969,16339,3,2,1,16337,1,16339,0.0,30143
Z9850,OQ513038.1,99.969,16338,4,1,1,16337,1,16338,0.0,30142
Z9850,OQ512990.1,99.963,16339,4,2,1,16337,1,16339,0.0,30140


