Z9861,MN200883.1,99.575,15984,68,0,1,15984,1,15984,0.0,29263
Z9861,MN200883.1,99.095,221,2,0,16118,16338,16118,16338,7.87e-107,398
Z9861,MT576750.1,99.575,15984,68,0,1,15984,1,15984,0.0,29263
Z9861,MT576750.1,100.000,221,0,0,16118,16338,16118,16338,3.64e-110,409
Z9861,MT576753.1,99.568,15984,69,0,1,15984,1,15984,0.0,29259
Z9861,MT576753.1,100.000,221,0,0,16118,16338,16118,16338,3.64e-110,409
Z9861,MT576794.1,99.568,15984,69,0,1,15984,1,15984,0.0,29257
Z9861,MT576794.1,100.000,221,0,0,16118,16338,16118,16338,3.64e-110,409
Z9861,MT576746.1,99.568,15985,68,1,1,15984,1,15985,0.0,29257
Z9861,MT576746.1,100.000,221,0,0,16118,16338,16119,16339,3.64e-110,409
Z9861,MN714184.1,99.568,15985,67,2,1,15984,1,15984,0.0,29255
Z9861,MN714184.1,100.000,221,0,0,16118,16338,16118,16338,3.64e-110,409
Z9861,MN200923.1,99.562,15984,70,0,1,15984,1,15984,0.0,29255
Z9861,MN200923.1,99.095,221,2,0,16118,16338,16118,16338,7.87e-107,398
Z9861,MT576743.1,99.562,15985,69,1,1,15984,1,15985,0.0,29252
Z9861,MT576743.1,100.000,221,0,0,16118,16338,16119,16339,3.64e-110,409
Z9861,MN714190.1,99.562,15985,69,1,1,15984,1,15985,0.0,29252
Z9861,MN714190.1,100.000,221,0,0,16118,16338,16119,16339,3.64e-110,409
Z9861,MN714177.1,99.562,15984,70,0,1,15984,1,15984,0.0,29252
Z9861,MN714177.1,100.000,221,0,0,16118,16338,16118,16338,3.64e-110,409


