Z9851,MT576782.1,99.969,16339,5,0,1,16339,1,16339,0.0,30147
Z9851,MN714182.1,99.969,16339,5,0,1,16339,1,16339,0.0,30147
Z9851,MT576783.1,99.963,16339,6,0,1,16339,1,16339,0.0,30143
Z9851,MT576708.1,99.963,16339,6,0,1,16339,1,16339,0.0,30143
Z9851,OQ513007.1,99.963,16339,6,0,1,16339,1,16339,0.0,30142
Z9851,MT576788.1,99.963,16339,6,0,1,16339,1,16339,0.0,30142
Z9851,MT576785.1,99.963,16339,5,1,1,16339,1,16338,0.0,30140
Z9851,MN200841.1,99.957,16339,7,0,1,16339,1,16339,0.0,30138
Z9851,MN714183.1,99.957,16339,7,0,1,16339,1,16339,0.0,30136
Z9851,MN200842.1,99.957,16339,7,0,1,16339,1,16339,0.0,30136


