Z9854,OK375689.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375711.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375699.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375717.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375856.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375760.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375835.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375843.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375729.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066
Z9854,OK375737.1,99.988,16285,2,0,39,16323,39,16323,0.0,30066


