Z9856,OK375859.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375859.1,99.980,4938,1,0,11385,16322,11385,16322,0.0,9114
Z9856,OK375859.1,99.889,1798,2,0,218,2015,218,2015,0.0,3310
Z9856,OK375859.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375851.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375851.1,99.980,4938,1,0,11385,16322,11385,16322,0.0,9114
Z9856,OK375851.1,99.833,1798,3,0,218,2015,218,2015,0.0,3304
Z9856,OK375851.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375835.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375835.1,100.000,4938,0,0,11385,16322,11385,16322,0.0,9119
Z9856,OK375835.1,99.944,1798,1,0,218,2015,218,2015,0.0,3315
Z9856,OK375835.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375848.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375848.1,100.000,4938,0,0,11385,16322,11385,16322,0.0,9119
Z9856,OK375848.1,99.889,1798,2,0,218,2015,218,2015,0.0,3310
Z9856,OK375848.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375867.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375867.1,100.000,4938,0,0,11385,16322,11385,16322,0.0,9119
Z9856,OK375867.1,99.889,1798,2,0,218,2015,218,2015,0.0,3310
Z9856,OK375867.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375834.1,99.730,9273,25,0,2047,11319,2048,11320,0.0,17032
Z9856,OK375834.1,100.000,4938,0,0,11385,16322,11386,16323,0.0,9119
Z9856,OK375834.1,99.833,1799,2,1,218,2015,218,2016,0.0,3304
Z9856,OK375834.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375841.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375841.1,100.000,4938,0,0,11385,16322,11385,16322,0.0,9119
Z9856,OK375841.1,99.889,1798,2,0,218,2015,218,2015,0.0,3310
Z9856,OK375841.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375843.1,99.730,9273,25,0,2047,11319,2047,11319,0.0,17032
Z9856,OK375843.1,100.000,4938,0,0,11385,16322,11385,16322,0.0,9119
Z9856,OK375843.1,99.944,1798,1,0,218,2015,218,2015,0.0,3315
Z9856,OK375843.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OK375839.1,99.730,9273,25,0,2047,11319,2048,11320,0.0,17032
Z9856,OK375839.1,100.000,4938,0,0,11385,16322,11386,16323,0.0,9119
Z9856,OK375839.1,99.833,1799,2,1,218,2015,218,2016,0.0,3304
Z9856,OK375839.1,100.000,128,0,0,49,176,49,176,1.81e-58,237
Z9856,OQ674795.1,99.730,9273,25,0,2047,11319,1518,10790,0.0,17032
Z9856,OQ674795.1,100.000,4938,0,0,11385,16322,10856,15793,0.0,9119
Z9856,OQ674795.1,99.394,1484,7,1,534,2015,3,1486,0.0,2689
Z9856,OQ674795.1,99.682,314,1,0,218,531,16012,16325,3.39e-160,575
Z9856,OQ674795.1,100.000,128,0,0,49,176,15843,15970,1.81e-58,237


